Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Forever,Rascal Flatts,Unstoppable,2009-01-01,256853,https://open.spotify.com/track/4eqHcG3ffOYNGHxjDqY8Sv
La Forma Que Me Miras,"Myke Tower, Rafa Pabom",La Forma Que Me Miras,2019-05-17,188995,https://open.spotify.com/track/0s1YNEE8Db2QX9XRoPWS78
Tu Turno,"Karen Méndez, Juacko",Tu Turno,2020-02-07,199513,https://open.spotify.com/track/4Bl4hn37SpH9DAto3A0wz9
Kelede,DEKKO,Kelede,2022-02-01,159306,https://open.spotify.com/track/0ZZdfogjRhEGVI0ouw35tL
Alas Rotas,Estruendo,Ya Lo Veras,2005-01-01,179293,https://open.spotify.com/track/5Uo1qjtEQHhk7dxbkVAUUN
Nada Es Igual,Karen Méndez,Nada Es Igual,2020-04-24,251640,https://open.spotify.com/track/4CKntyb4V1au0i1ieEfapR
Que Locura Fue Enamorarme de Ti,"El Franko Dj, Papu DJ",Que Locura Fue Enamorarme de Ti,2019-04-05,139624,https://open.spotify.com/track/4fWucc60FmdHc86xtON7yx
Nada Es Igual - Remix,"Karen Méndez, iZaak",Nada Es Igual (Remix),2020-07-24,216385,https://open.spotify.com/track/3NZ9V69n2zfSowMUupBR1B
Tu Turno - Alex Rose Remix,"Karen Méndez, Juacko, Alex Rose",Tu Turno (Alex Rose Remix),2020-08-28,223689,https://open.spotify.com/track/69GAy8DWTseHKJ7y0cEEKH
You & Me (The Wildfire),Aron Wright,You & Me (The Wildfire),2019-03-06,242347,https://open.spotify.com/track/4ISCO9MWDxOuteeVAm2ZWh
Ella,"Rodri Roberts, Tomas Dobarro",Ella,2019-04-17,267789,https://open.spotify.com/track/5gEaRgl8znrlUPsKy1m40y
Inolvidable,"Ovy On The Drums, Beéle",Inolvidable,2020-01-15,225812,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
Cómo Le Hiciste,Zamorales,Cómo Le Hiciste,2021-02-12,199016,https://open.spotify.com/track/3OskP3XBq8E8Mc9H5I3Enj
Machu Picchu,"Camilo, Evaluna Montaner",Machu Picchu,2021-03-01,179004,https://open.spotify.com/track/1LXb70u8SLsvBAPWHMCTMe
Quédate,Sonyk El Dragón,Quédate,2021-03-05,182065,https://open.spotify.com/track/6XeakntTZbvxUnYh47rRHP
Hunger,Ross Copperman,Hunger,2015-04-21,205594,https://open.spotify.com/track/7k9GuJYLp2AzqokyEdwEw2
Holding On and Letting Go,Ross Copperman,Holding On and Letting Go LP,2012-01-09,317441,https://open.spotify.com/track/0v0pc1lIt5p6EBX7pnfOGF
Cuántas veces,"Danny Ocean, Justin Quiles",Cuántas veces,2021-03-11,157594,https://open.spotify.com/track/0Vd3oU8EfWdZZO1J0W3dBN
Millones,Camilo,Mis Manos,2021-03-04,221749,https://open.spotify.com/track/3YAnNBdk0uHyakXXzMbNJq
Vaticano,Jerry Di,Vaticano,2021-08-27,175906,https://open.spotify.com/track/6yJtb1FFa1fQ1V4p1Bx7w5
Desnudarte,"Brytiago, Jay Wheeler",Desnudarte,2020-12-10,262200,https://open.spotify.com/track/15zGj634ctKvXflVumO5Qq
Un Minuto,"Papi Sousa, Rauw Alejandro",Un Minuto,2021-03-26,177397,https://open.spotify.com/track/2do7yGKJDjZhN4Zo8WgpQc
No One,Alicia Keys,As I Am,2007-11-09,253813,https://open.spotify.com/track/0JEqGkvUiMTQmFY6sgL9kg
DÉJALOS QUE MIREN,KAROL G,KG0516,2021-03-26,167773,https://open.spotify.com/track/1gDN23O2aqeWX5NqjSnAbV
Son Tantas Cosas,Andry Kiddos,Son Tantas Cosas,2020-07-17,144840,https://open.spotify.com/track/54nYowFYNMP2buVxg73w6w
Te Necesito,"KHEA, Maria Becerra",Te Necesito,2021-05-13,197960,https://open.spotify.com/track/74UFJflGMdA46TltO7XPSB
if depression gets the best of me,Zevia,if depression gets the best of me,2021-05-21,188000,https://open.spotify.com/track/4DQbdFeGbTFe1SBCcbuhyV
Volando - Remix,"Mora, Bad Bunny, Sech",Volando (Remix),2021-07-08,273474,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
Además de Mí - Remix,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",Además de Mí (Remix),2021-03-04,330040,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
Ojalá Pudiera,"Homie !, Piso 21",Ojalá Pudiera,2021-07-02,232585,https://open.spotify.com/track/2ud45t5skUgbBSYj3hiAEM
París,Ingratax,París,2021-07-09,151428,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3
Bahamas,Messiah,Bahamas,2021-07-26,160661,https://open.spotify.com/track/2P4eOAr1cbT8xTXKFKlhUY
PSL,Sech,42,2021-04-15,175903,https://open.spotify.com/track/6o4Gciys1ZIOQ2kDGnvKdm
Remember That Night?,Sara Kays,Remember That Night?,2020-11-06,227186,https://open.spotify.com/track/1nYzjrdVQ8RpF93M0jPFW7
Entre Nosotros,"Tiago PZK, LIT killah",Entre Nosotros,2021-07-08,192352,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
No Te Vayas,Alice Wonder,Que Se Joda Todo Lo Demás,2021-05-14,203232,https://open.spotify.com/track/62RPPNZJRYzLyc7QZ8sYCn
Contigo,Asid,Asid Drop Vol. 1,2021-06-26,224200,https://open.spotify.com/track/0u02qwpjQNlSjkoYpbOI8J
Llori Pari,"Alvaro Diaz, Feid, Tainy",Llori Pari,2021-09-17,215440,https://open.spotify.com/track/0D3hXbWvf69dmMmYUZpOk7
adicto:(,ALEX,adicto:(,2021-03-26,159545,https://open.spotify.com/track/2n6nottI6HzdwXWp8morPw
Falling Like The Stars,James Arthur,Falling Like The Stars,2019-05-10,212720,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
Are You With Me,nilu,Are You With Me,2018-01-24,249661,https://open.spotify.com/track/401MfYscl2EMF4nDbnbG0K
Que Siga Fingiendo,Iman,3 AM,2008-12-02,172720,https://open.spotify.com/track/3u8tOmgt5pc6MDN2NjxRMN
The Reason,Hoobastank,The Reason (15th Anniversary Deluxe),2003-12-09,232800,https://open.spotify.com/track/77loZpT5Y5PRP1S451P9Yz
Ya No,Iman,Fe...,2003-01-01,233066,https://open.spotify.com/track/0WLUpKSdbX68maX0jzHBn0
La Hora,DVILA,La Hora,2021-08-19,195700,https://open.spotify.com/track/6GIQHTrZQREjd5akuqzwv4
One Of Them Girls,Lee Brice,One Of Them Girls,2020-04-10,188893,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
Donde Tú Estés,Iman,Donde Tú Estés,2002-01-01,232840,https://open.spotify.com/track/4YYmU0TSZP5ihNBaXbrHjt
Llévame,Iman,Atrayendo Corazones,2002-01-01,233466,https://open.spotify.com/track/4Ipxm0jGm5ZhayZufWhnIv
Sincero,Don Omar,Sincero,2022-01-14,218391,https://open.spotify.com/track/133TJ3am9C4woxFTVJ9wVp
Entre Nosotros (Remix) [con Nicki Nicole],"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",Entre Nosotros (Remix) [con Nicki Nicole],2022-01-05,260000,https://open.spotify.com/track/4TGwERXRlyQtBdggYTHo6j
Me Superaste,Lucauy,Me Superaste,2021-09-10,174512,https://open.spotify.com/track/0d2HOIJaoStHc1lPAFqdzM
Boleto,"Maiky Moves, Jose Rodriguez, Rafa Arrieta",Boleto,2020-12-30,266684,https://open.spotify.com/track/5C9awwJjyJwImMMGuIR0Z1
Entre Nosotros - Remix,Fran Tapia,Entre Nosotros (Remix),2021-08-24,173485,https://open.spotify.com/track/3VPi9brfH81SoBly4M9TF3
Las de Octubre,Ingratax,Las de Octubre,2021-11-12,165408,https://open.spotify.com/track/570gZiXUFd5phvmvh2gGCc
Over And Over,"Nelly, Tim McGraw",Suit,2004-09-14,253933,https://open.spotify.com/track/2b8QQqf8Vwb7bfz22ja8Fk
Amapolas - Remix,"Leo Rizzi, Danny Ocean",Amapolas (Remix),2021-11-18,267338,https://open.spotify.com/track/44QxiGlmeSpF8boud04Rkc
Finde,"iZaak, Jay Wheeler",Finde,2021-11-11,201426,https://open.spotify.com/track/0C9s3OmKgCfHioXDnRoKGd
Entre Nosotros - Remix,"Tomy DJ, DJ Roma, Jupa Necasek",Entre Nosotros (Remix),2021-07-12,207061,https://open.spotify.com/track/2XOty8uVLNS4NH92TiIwoo
Pensándote,RMAND,Pensándote,2022-02-14,204407,https://open.spotify.com/track/53ZKxxADVMnBkPTMKwT0zW
OTRO FILI,"J Balvin, Jay Wheeler",JOSE,2021-09-10,202546,https://open.spotify.com/track/0nZjipkI0piCeaAp7Tt2KN
Fuera del mercado,Danny Ocean,@dannocean,2022-02-17,159849,https://open.spotify.com/track/1UdzJEpgJxtuXAlCOvD4S0
Fantasi,"TINI, Beéle",Fantasi,2022-02-16,158080,https://open.spotify.com/track/63GTuNSVLynH3n3PdqObgd
24/7,"Sofía Reyes, The Change",Mal De Amores,2022-02-10,190828,https://open.spotify.com/track/6nQ3fhwmCWMoEa7m9Vn9du
Noche en LA,"Ingratax, Sael",Noche en LA,2022-02-04,209891,https://open.spotify.com/track/1FLiL8ETgtjbWOWrlLwLVS
Restart,"vf7, Lele Pons, Ninow y Candy",Restart,2022-02-18,180000,https://open.spotify.com/track/3vPk5u7wPo6cyjFdEBxCjF
Somos Iguales,Sech,Somos Iguales,2021-06-04,153200,https://open.spotify.com/track/4dozSuLBjkje4FihWCaTZ8
Antónimos,ROBI,Antónimos,2022-03-01,179515,https://open.spotify.com/track/66mA8bN15swKsFoeyHLJTT
Te Dedico,"Jm, DH, POMBO",Te Dedico,2020-10-30,188942,https://open.spotify.com/track/4ZiWR6ss2mVMtN54JFwdRK
Decir Adiós,Shaliz,Decir Adiós,2021-11-26,202025,https://open.spotify.com/track/0OTZbZQjbQZ8YXt6k9nlhj
Y Si Dices Que No,"Lula Miranda, Tiago PZK",Y Si Dices Que No,2021-02-25,163291,https://open.spotify.com/track/7Kb74tjTe9bFo1KYTXWJXY
Como En Toy Story,"Andry Kiddos, Darho",Como En Toy Story,2022-03-18,179186,https://open.spotify.com/track/2sNGf5yUrVFsIOO56yjgIp
Que Casualidad,ADSO,Que Casualidad,2021-09-08,168000,https://open.spotify.com/track/1KWkxmwXF5DhXBq5AQKq3g
7 Lágrimas,"Soge Culebra, GARABATTO",7 Lágrimas,2021-07-16,217105,https://open.spotify.com/track/3IDLuZSaM2tjaT9QkhOz2g
Mejor Sin Ti,Stalin Nota,Mejor Sin Ti,2022-03-01,180000,https://open.spotify.com/track/6Vvb4X6Yk6CC7jYy2YLBSV
Cómo será,Chule,Cómo será,2022-03-25,196163,https://open.spotify.com/track/0cNZlYH8nYKWWpBWRJtOzB
Miel,Lauri Garcia,Miel,2022-01-14,124589,https://open.spotify.com/track/6ohTBTmcNHe9UzvxAgA9wJ
Insuficiente,"Sael, Beéle",Insuficiente,2021-07-30,242173,https://open.spotify.com/track/3Hkwda6lrxNew2NDgZCBKa
TERMINAMOS,Nina,TERMINAMOS,2022-04-01,157927,https://open.spotify.com/track/6QTzlTHcFxtfgULj70HYFL
Marte,"Sofía Reyes, Maria Becerra",Mal De Amores,2022-02-10,218800,https://open.spotify.com/track/1uK5rDY3BnikyG0sl3tPpc
Tal Vez,RMAND,Tal Vez,2021-06-29,169448,https://open.spotify.com/track/7B5gxMz1WOSbEvBWDncfcS
Alguien Te Va A Hacer Llorar,Intocable,X,2005-01-01,249413,https://open.spotify.com/track/1OYoXMNCUYlpDyMONw2sNc
"Te quiero, te amo",Pesado,Tu Sombra,2005-09-20,216893,https://open.spotify.com/track/2z2HMfMK1vR4BZLL6JIWgV
Y Me Quedé Suspirando,Duelo,El Amor No Acaba,2002,198160,https://open.spotify.com/track/3w1zJpurtqHAllY2olNtia
Dame Un Besito,Intocable,Super #1's,2010-01-01,227493,https://open.spotify.com/track/4TkNaOLBBSHVI4W5vjuAKK
Te Extraño,Intocable,Crossroads: Cruce De Caminos,2006-01-01,246786,https://open.spotify.com/track/7MXoxENV9THT3SJnh6adGo
Quiero,Grupo Intenso,Por Tí,2003-08-05,163640,https://open.spotify.com/track/1GrkHMf9yxI0jj9Y3aQZYy
Después De La Tormenta,Duelo,Para Sobrevivir,2004-01-01,271013,https://open.spotify.com/track/0ZKagt7U0UU7Mvm0S5ZL23
Si Te Olvido,Duelo,Para Sobrevivir,2004-01-01,203013,https://open.spotify.com/track/3bjmybLSSElNpObNDssuzt
Me Tienes,õndas,Me Tienes,2021-08-27,183722,https://open.spotify.com/track/6gOsbSsolvkGLvalNpIQ1O
APAGAITA,Ingratax,APAGAITA,2022-04-29,155333,https://open.spotify.com/track/4P3PZFvMsKlNwTDHcN7w0J
Desde Que Te Fuiste,Iman,Donde Tú Estés,2002-01-01,191506,https://open.spotify.com/track/33ZTfzFi6Au7wpj3AGaWLg
Sigue Soñando,Duelo,El Amor No Acaba,2002,174040,https://open.spotify.com/track/6Mxxm8hmoa8qtQN3ZuADby
¿Cómo Evitar?,Duelo,El Amor No Acaba,2002,208360,https://open.spotify.com/track/7s8LqL8DbFaUh2bWFLhR2g
Platicamos Tanto,Duelo,Para Sobrevivir,2004-01-01,214080,https://open.spotify.com/track/61fZprJ8pI4Vnx9E20ABO1
Escrito En Una Esquina,Duelo,Relaciones Conflictivas,2006-01-01,205320,https://open.spotify.com/track/4lhpe6iaN8TfQhucue8kuj
A Donde Fuiste Tú?,Duelo,Relaciones Conflictivas,2006-01-01,243573,https://open.spotify.com/track/2eDFHGJLYo4BSAEG472miu
Por Amarte Tanto,Duelo,Mi Historia Musical,2004-10-19,174480,https://open.spotify.com/track/5EG0PH2IGHpS5Bj2Zhtcyd
Desde Hoy,Duelo,Mi Historia Musical,2004-10-19,183066,https://open.spotify.com/track/1jpZWsKxpG1zqPgMG8Mcw9
¿Qué Hubiera Sido De Mi Vida?,Duelo,Mi Historia Musical,2004-10-19,194893,https://open.spotify.com/track/4jgE4LCRckrYHwARyYrWZ3
El Día,Duelo,En El Area De Sueños,2005-01-01,187906,https://open.spotify.com/track/05ckK9JroeERkq2v9SQ9qY
No Sabía Cuánto,"Eden Muñoz, Michelle Maciel",No Sabía Cuánto,2022-05-06,165750,https://open.spotify.com/track/4gBxREFDhxi8Hw4qeiYt7B
Pa PRIVE,Steff,Pa PRIVE,2022-05-20,190062,https://open.spotify.com/track/59EISn3QlxiItQFAlk4WVy
Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,2022-05-06,258298,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW
Como la Primera Vez,"Leslie Grace, Boza",Como la Primera Vez,2022-05-31,185567,https://open.spotify.com/track/569ewIQFBsJwBtuVJMXLrM
OBSESIONADO,"Alejandro Santamaria, Jerry Di",OBSESIONADO,2022-05-27,147160,https://open.spotify.com/track/7eA4ZQ0yiMkf2PfghMuhj7
Toda (Remix),"Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno",Toda (Remix),2018-06-01,367680,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn
INESTABLE,Callejo,INESTABLE,2022-05-13,148000,https://open.spotify.com/track/4Uxd6PAp9jeau7FfA22RIc
Mi Cabeza,Rorro,Mi Cabeza,2021-08-20,162000,https://open.spotify.com/track/6eNaF2R952oqEi7BEf9ySF
Simulación (feat. Dimelo Siru),"Yeziell Yeziell, Alejo, Jay Wheeler, Dimelo Siru",Simulación (feat. Dimelo Siru),2022-06-17,217000,https://open.spotify.com/track/1GFJE5rZqBIaRZaYsdvvGg
Solamente Tú,Jota E,Solamente Tú,2020-01-13,182241,https://open.spotify.com/track/6I8EjP8dP4qaHvgDmFS0EP
Cas Con Sal,Canina,Cas Con Sal,2020-12-10,178105,https://open.spotify.com/track/3NyjT5iayyRhKt2aMPxx3A
Frente A Frente,"Lala Moré, Alejandro Santamaria",Frente A Frente,2021-07-09,140229,https://open.spotify.com/track/1R0lvaDoeg7OZ0zeTo3b7k
Q-Lito,"Sael, Emilia",Q-Lito,2022-07-01,188360,https://open.spotify.com/track/1W9c0BUe6ETdtBfQyqeOgw
Cosas que contarte,"Soge Culebra, Dylan Fuentes",Cosas que contarte,2022-06-03,170653,https://open.spotify.com/track/1baywN0zb4r5SWJo2WzUTb
Tranki,"Tezzel, C.R.O, Andry Kiddos, MYGUEL",Tranki,2022-07-08,248275,https://open.spotify.com/track/3akVrZdcqOQ8SKfQNWnvAj
Marbella,"Dimelo Siru, Yeziell Yeziell, JZAEB",Marbella,2022-07-01,156000,https://open.spotify.com/track/0XzGfzkGxd0XsS27YLYHDO
X Ti Lo Digo,Juan Duque,X Ti Lo Digo,2022-06-24,191323,https://open.spotify.com/track/1nT6epkjhga9uBDKrHIWVe
Marpesia,Dylan Fuentes,Marpesia,2021-12-03,174335,https://open.spotify.com/track/5M4MFwCKS2UFQICLrsxXki
Prision,Dehry,Prision,2022-04-15,158861,https://open.spotify.com/track/2PC7DIZ6I0p2vV5k3Yy93I
CORAZÓN,Gonzy,MI FANTASY,2022-03-04,234666,https://open.spotify.com/track/5FSbgJjmUpENZ14jUbGopz
Lloro Bailando,Blanca Sol,Lloro Bailando,2021-10-15,177741,https://open.spotify.com/track/0OiVRUIubbOamM2OieVV4v
Me Di Cuenta,"Angela Torres, Sael",Me Di Cuenta,2022-07-11,171034,https://open.spotify.com/track/2f0Sy7EgELM5bP6GZhrMSq
Si Sacamos Cuentas,Costumbre,Siempre,2009-01-01,208973,https://open.spotify.com/track/7Jrsg1WB3WaLPFWgyqzgjz
Quiero Saber,Costumbre,Fantasia,2005-02-15,217813,https://open.spotify.com/track/3EW895wi6cgshmTLw97KOg
Te Amaré En Cualquier Lugar,Costumbre,Entrégame,2006-01-01,216533,https://open.spotify.com/track/2gSQTwFfhWKchPCey2DoHL
Amsterdam - Versión En Español,Sofía Valdés,Ventura (Extended),2021-05-21,237518,https://open.spotify.com/track/5mGLoYLnMe0LpEOSIPLSpv
Amor D TV,Sotomonte,Amor D TV,2022-04-01,204000,https://open.spotify.com/track/5UYmKPVrc9HlUcm4YvH8Z8
Me da igual,Rorro,Me da igual,2021-10-01,147089,https://open.spotify.com/track/4qMuAUOsR9JXjBY3bJozwg
Hace Rato,Sael,Hace Rato,2020-10-13,223266,https://open.spotify.com/track/5ns6ZTpvqVlWXrJvuT23AB
Lucifer,Sael,Lucifer,2022-05-20,174600,https://open.spotify.com/track/6mFLA8Tq4MlnhyUGV7Tf4I
Es Muy Raro Que Vuelva,Duelo,El Amor No Acaba,2002,199240,https://open.spotify.com/track/3pWddJofLu8xCCbbgBwViy
Para qué vuelvo contigo,Pesado,Rezare,2004-07-20,208106,https://open.spotify.com/track/7jWZvz64XBe9Qb7vIImGJ9
Tu sombra,Pesado,Tu Sombra,2005-09-20,150640,https://open.spotify.com/track/1v1ikNMnpSJEr3yTsJwzej
Cada mañana,Pesado,Gracias por tu amor,2007-09-06,181400,https://open.spotify.com/track/10MTw7yHwFHrIz4WVPYHjs
Le Diré,La Firma,Lo Mejor de Mi Vida,2005-06-14,203666,https://open.spotify.com/track/1spvvISCt2fPLjCWT25Oi9
Para Olvidarte,La Firma,Lo Mejor de Mi Vida,2005-06-14,218000,https://open.spotify.com/track/7L3unsqDxkzo9OPjprazrU
Sigo Enamorado,La Firma,Lo Mejor de Mi Vida,2005-06-14,210840,https://open.spotify.com/track/6WLOdbEjvNnKhR59Iftl8i
Dile,Pesado,Todo tuyo,2001-02-13,203053,https://open.spotify.com/track/3eJTiuNFcvCko20MHxmqaU
Qué voy hacer,Pesado,Todo tuyo,2001-02-13,184640,https://open.spotify.com/track/43pC8B7CUnsecvUmvB3tef
Kamasutra,Wampi,Kamasutra,2021-12-27,177692,https://open.spotify.com/track/4t2am1hlM2eGY6WYlMBmSA
Otra Vida,Oliva,Retrofuturismo,2022-05-26,128401,https://open.spotify.com/track/2QeiWWE11sKROZhu79ADcX
Calima,"Bianca Mui, Nare",Calima,2021-09-16,180000,https://open.spotify.com/track/2EnZsILLwYJCQZHwf55wFY
Porque,"Mendez, Azel, Danny Delgado",Porque,2021-11-04,154489,https://open.spotify.com/track/0WmOLvIiMoDrRjlovcWeIu
Pacto,Betzabeth,Pacto,2022-01-28,198794,https://open.spotify.com/track/0XwSRLD5OHM0ACuaVCq5wy
Robar Para Conquistar,Zeri,Bendicion,2009-10-21,233053,https://open.spotify.com/track/5VnJ7Urc6P47o0sgkH6Bra
Café,Mila,Café,2022-03-25,193274,https://open.spotify.com/track/21MYb5lHO9aHo07eRl8eWn
Como Te Va,"Matias Juarez, E-Lhoy",Como Te Va,2021-07-21,213037,https://open.spotify.com/track/272soEYJfONus1bbuaq8yc
Tu Foto,Daishan,Tu Foto,2021-12-17,180000,https://open.spotify.com/track/2QUf55I8VHFfi5jOnRf1Mf
Daytona,"Gotay ""El Autentiko"", Beéle",Daytona,2022-08-19,225453,https://open.spotify.com/track/5rzFAdLDzGoj338yESHhwh
CICLO,"Nina, Steff",CICLO,2022-08-05,218666,https://open.spotify.com/track/3ov1R2coUSRXzAmKXmk6nt
Llévame En Tu Viaje,Intocable,2C,2008-01-01,259626,https://open.spotify.com/track/3DeH1wTB0Oo1341VJRTAGR
Mitad y mitad,Pesado,"Pesado, presente, futuro",2002-02-07,196453,https://open.spotify.com/track/0zQQZYD7Nb80dyIYebSqNN
Si Ella Supiera,La Firma,Laberintos,2017-11-24,199373,https://open.spotify.com/track/3IJFrzW4a0un0auCFbJeQU
El Impostor,Leo Kraz,El Impostor,2022-08-26,142962,https://open.spotify.com/track/4ZonAWh5eJCAHqfavhr9sa
El Último Beso,"TINI, Tiago PZK",El Último Beso,2022-09-15,197647,https://open.spotify.com/track/1gYtMKmICjH8KQG3MheNJt
Reggaetón Lento,Kamm,Yo Soy Kamm Desahogo,2022-08-06,198298,https://open.spotify.com/track/4ZGghOtBxOzyFpimGjcf3g
En Los Cabos Nos Vemos,Tony Mils,En Los Cabos Nos Vemos,2021-11-26,99397,https://open.spotify.com/track/6ZDk8uHGgTUMukjlUR8lfw
Niño De Oro,Hadrian,Niño De Oro,2021-03-26,176600,https://open.spotify.com/track/7qXfR1QXW37QSZULcyXksM
Como Duele,"Masizzo, Isaias Ramirez",Como Duele,2022-04-15,201317,https://open.spotify.com/track/5TK0VRJYDLnXxnB7s1AKnO
De Adentro Pa Afuera,Camilo,De Adentro Pa Afuera,2022-09-06,189680,https://open.spotify.com/track/6D5lH4GFCFLJAUlkUOUBUt
CANCIÓN CON YANDEL,"Yandel, Bad Bunny",LAS QUE NO IBAN A SALIR,2020-05-10,209180,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
Explícale (feat. Bad Bunny),"Yandel, Bad Bunny",#Update,2017-09-08,223146,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
Ya Te Dejé Ir,Lucauy,Ya Te Dejé Ir,2022-09-21,147208,https://open.spotify.com/track/29ijqLspRUJ5u9pdwsKfda
CONTRA LA GRAVEDAD,Yorghaki,CONTRA LA GRAVEDAD,2022-09-23,182400,https://open.spotify.com/track/1YZGoBBS1RQ8ekonrWHCXv
Chimbo,"Big Soto, Danny Ocean",Chimbo,2022-09-22,182089,https://open.spotify.com/track/2MRbBjUXWrouk36b55vipO
Ganas De Verte,J Balvin,JOSE,2021-09-10,177893,https://open.spotify.com/track/15IszJQQHRq8xwYt5MDPo4
10 noches,Nina,10 noches,2022-06-10,136235,https://open.spotify.com/track/5jeggVQZF8R6rsb6ebQQlR
VELOZzzz,Ingratax,VELOZzzz,2022-09-30,184888,https://open.spotify.com/track/7lGrtzbEsxfKyBW1El2l97
Un Reel,"Ozuna, TINI",Un Reel,2022-10-06,203840,https://open.spotify.com/track/1IavuiWnbbts36JWozObGE
Wake Up (feat. Madison Reyes),"Julie and the Phantoms Cast, Madison Reyes",Julie and the Phantoms: Season 1 (From the Netflix Original Series),2020-09-10,217846,https://open.spotify.com/track/3gy83YfNaZOsAvkbVgD6IQ
Unsaid Emily (feat. Charlie Gillespie),"Julie and the Phantoms Cast, Charlie Gillespie",Julie and the Phantoms: Season 1 (From the Netflix Original Series),2020-09-10,230240,https://open.spotify.com/track/2vEDOWuYM6r2LO9HXI47F1
Perfect Harmony (feat. Madison Reyes & Charlie Gillespie),"Julie and the Phantoms Cast, Madison Reyes, Charlie Gillespie",Julie and the Phantoms: Season 1 (From the Netflix Original Series),2020-09-10,204000,https://open.spotify.com/track/5yeHtAPGAFsfN9baoglUlc
"Stand Tall (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast, Madison Reyes, Charlie Gillespie, Owen Patrick Joyner, Jeremy Shada",Julie and the Phantoms: Season 1 (From the Netflix Original Series),2020-09-10,213145,https://open.spotify.com/track/1slthWjsnxzavQXRRKv36q
Ojitos de Koala,"Townix, Tercer Cielo",Promises,2021-09-23,215084,https://open.spotify.com/track/5ACX0qtxhv4jTU8X2A5XvT
DESPREVENÍA,"Dudi, Rorro",LO Q NO T DIJE </3,2022-04-01,171206,https://open.spotify.com/track/0e5NLRjJWOQzIFHhxV9Jgi
"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast, Madison Reyes, Charlie Gillespie, Owen Patrick Joyner, Jeremy Shada",Julie and the Phantoms: Season 1 (From the Netflix Original Series),2020-09-10,192375,https://open.spotify.com/track/6OhDKgswCZoSuZ1ZGocjMX
La Falla,Droow,La Falla,2022-03-14,181091,https://open.spotify.com/track/5VbD0L29KOpDwaVnLs2L3k
Mil Llantos,"D3llano, Mabbi",Mil Llantos,2021-12-23,157730,https://open.spotify.com/track/44aZcIIfoLLz3kYHpivDDj
